                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     100                                      677                  1.3999999999999999E+000                  2.0000000000000000E-002                  4.1408986761007136E+003                  6.9014978768345213E+002                  4.7628235124476578E+003                  3.7527980569684631E+000                  2.8451278088904148E+000                 -4.8845125379525562E+000                  6.9999999999644524E-001                  2.9797638806052299E-005                  2.7997020236474890E-001                  3.4468833607860776E-003                  1.0103427409336066E-003                  9.3805276451495410E-003                  2.0850244238750362E-003                  1.3999999999999997E+000                  0.0000000000000000E+000                  9.7999999999961551E-001                  4.1716689736003174E-005                  3.9195828331064841E-001                  4.8256367051005148E-003                  1.4144798373070490E-003                  1.3132738703209353E-002                  2.9190341934250499E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0592491590318721E+004                  4.3229479246734083E+006                  3.7305497891110334E+009                  3.3017410653554712E-006                  3.3017410653554716E-006                  0.0000000000000000E+000                  1.3210569408732431E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.3067682406091589E+011                                "r26.4.1"                               "gfortran"                                 "15.2.0"                   "aarch64-macos-26.3.2"                                 "CRMATH"                               "20260504"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13 
                                      10                  1.3999999998445998E+000                  4.5408697497647105E-001                  3.6857886022151316E+000                 -7.0018356444844523E+000                  4.4875253864191373E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.4610198790972365E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569639889E+000 
                                      11                  1.3999999997570998E+000                  4.5407918728385133E-001                  3.6894183320825067E+000                 -6.9824135089351760E+000                  4.5105935383197515E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.5278623118351044E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569639001E+000 
                                      12                  1.3999999996696000E+000                  4.5407173980087934E-001                  3.6931215088238152E+000                 -6.9642278529450694E+000                  4.5324994127614007E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.5932193554632311E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569637980E+000 
                                      13                  1.3999999995820998E+000                  4.5406459737490901E-001                  3.6968889016180277E+000                 -6.9471575749303360E+000                  4.5533545460775757E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6571098970044736E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569636847E+000 
                                      14                  1.3999999994945997E+000                  4.5405772990943760E-001                  3.7007110689547136E+000                 -6.9310967568425594E+000                  4.5732551521375147E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.7195601184234547E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569635617E+000 
                                      15                  1.3999999994070997E+000                  4.5405111146548488E-001                  3.7045785698943519E+000                 -6.9159521721835260E+000                  4.5922848064563766E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.7806024797235171E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569634320E+000 
                                      16                  1.3999999993195997E+000                  4.5404471955291320E-001                  3.7104216112576864E+000                 -6.8947524621556520E+000                  4.6193532404120843E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.8697083443859706E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569632962E+000 
                                      17                  1.3999999991445997E+000                  4.5403254399241372E-001                  3.7163689733634109E+000                 -6.8752422889477058E+000                  4.6448358730890549E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.9556485275854019E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569630119E+000 
                                      18                  1.3999999990570997E+000                  4.5402672328474425E-001                  3.7203425002059092E+000                 -6.8630370824719451E+000                  4.6610306419433298E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.0114086891767817E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569628654E+000 
                                      19                  1.3999999989695999E+000                  4.5402106365783640E-001                  3.7243307242401054E+000                 -6.8514275640642666E+000                  4.6766439570483493E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.0659223610510409E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569627184E+000 
                                      20                  1.3999999988820997E+000                  4.5401555310666797E-001                  3.7283320847089088E+000                 -6.8403718831392695E+000                  4.6917161350115162E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.1192084977619160E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569625696E+000 
                                      21                  1.3999999987945997E+000                  4.5401018086324535E-001                  3.7343436069445675E+000                 -6.8247336036266155E+000                  4.7133878631468606E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.1969376166559845E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569624222E+000 
                                      22                  1.3999999986195997E+000                  4.5399981582271187E-001                  3.7424793994793184E+000                 -6.8055860054678199E+000                  4.7406999769765470E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.2960033435000819E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569621300E+000 
                                      23                  1.3999999984445997E+000                  4.5398989714378551E-001                  3.7518563372359632E+000                 -6.7861897902810915E+000                  4.7695058136526924E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.4009116571571732E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569618533E+000 
                                      24                  1.3999999982258498E+000                  4.5397803944826148E-001                  3.7601654538718305E+000                 -6.7719000372902407E+000                  4.7921345281683863E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.4812557347220793E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569615540E+000 
                                      25                  1.3999999981164746E+000                  4.5397230215646533E-001                  3.7659193592561770E+000                 -6.7632185484194416E+000                  4.8065915153858541E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.5313748480402566E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569614416E+000 
                                      26                  1.3999999980070998E+000                  4.5396667819299169E-001                  3.7749978708974323E+000                 -6.7515114066095041E+000                  4.8274138933166215E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.6005685198100989E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569613630E+000 
                                      27                  1.3999999977883497E+000                  4.5395572879592228E-001                  3.7853873698508287E+000                 -6.7420778305332369E+000                  4.8472854042536673E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.6576984882367091E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569613395E+000 
                                      28                  1.3999999976789750E+000                  4.5395037143267880E-001                  3.7927831670517467E+000                 -6.7367530994767000E+000                  4.8600458934064008E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.6904976797142960E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569614341E+000 
                                      29                  1.3999999975695998E+000                  4.5394507915848281E-001                  3.8007271120602519E+000                 -6.7323500848039153E+000                  4.8724427252132108E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.7179248874619066E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569616166E+000 
                                      30                  1.3999999974602251E+000                  4.5393984007740301E-001                  3.8091481875195634E+000                 -6.7287806444912004E+000                  4.8844960646061741E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.7403647214807141E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569618973E+000 
                                      31                  1.3999999973508501E+000                  4.5393464369225967E-001                  3.8178393229687209E+000                 -6.7258219711713449E+000                  4.8962244452450108E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.7591052671003228E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569622725E+000 
                                      32                  1.3999999972414752E+000                  4.5392948240304604E-001                  3.8265532240261302E+000                 -6.7232116593333284E+000                  4.9076449406453992E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.7757456627761904E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569627233E+000 
                                      33                  1.3999999971321004E+000                  4.5392435186016861E-001                  3.8350978342455186E+000                 -6.7207436383307186E+000                  4.9187733133732827E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.7915712848441394E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569632255E+000 
                                      34                  1.3999999970227253E+000                  4.5391925021030405E-001                  3.8433489055844885E+000                 -6.7182802180962637E+000                  4.9296241456994379E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.8074574000034341E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569637616E+000 
                                      35                  1.3999999969133505E+000                  4.5391417723800936E-001                  3.8512323962654031E+000                 -6.7157344430110166E+000                  4.9402109544310369E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.8239696191835482E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569643202E+000 
                                      36                  1.3999999968039754E+000                  4.5390913373957681E-001                  3.8587088468612847E+000                 -6.7130544267132910E+000                  4.9505462921532182E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.8414575109762555E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569648896E+000 
                                      37                  1.3999999966946006E+000                  4.5390412109446815E-001                  3.8657632691752504E+000                 -6.7102127257748911E+000                  4.9606418367546823E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.8601187760716163E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569654629E+000 
                                      38                  1.3999999965852254E+000                  4.5389914096943795E-001                  3.8723981575900099E+000                 -6.7072000722666436E+000                  4.9705084708200786E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.8800365604481535E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569660349E+000 
                                      39                  1.3999999964758507E+000                  4.5389419510188950E-001                  3.8786281491223220E+000                 -6.7040196711088713E+000                  4.9801563522309840E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.9012139459032073E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569666020E+000 
                                      40                  1.3999999963664755E+000                  4.5388928515420918E-001                  3.8844755590178193E+000                 -6.7006827035389502E+000                  4.9895949771144688E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.9236013267749400E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569671628E+000 
                                      41                  1.3999999962571008E+000                  4.5388441262366275E-001                  3.8899665277662656E+000                 -6.6972050368425844E+000                  4.9988332361100065E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.9471165362416859E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569677144E+000 
                                      42                  1.3999999961477256E+000                  4.5387957879265445E-001                  3.8951281570993457E+000                 -6.6936040497480542E+000                  5.0078794647856730E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.9716649903693503E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569682571E+000 
                                      43                  1.3999999960383509E+000                  4.5387478471661535E-001                  3.8999868700786386E+000                 -6.6898968049534142E+000                  5.0167414889161863E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  2.9971515021609533E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569687909E+000 
                                      44                  1.3999999959289759E+000                  4.5387003123307540E-001                  3.9045676019500437E+000                 -6.6860993840846952E+000                  5.0254266652370116E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  3.0234846454023747E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569693162E+000 
                                      45                  1.3999999958196010E+000                  4.5386531897820054E-001                  3.9088934377875750E+000                 -6.6822267522169234E+000                  5.0339419182057625E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  3.0505776870830134E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569698332E+000 
                                      46                  1.3999999957102263E+000                  4.5386064840465856E-001                  3.9129855087020076E+000                 -6.6782923545573771E+000                  5.0422937732309734E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  3.0783515264798584E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569703407E+000 
                                      47                  1.3999999956008511E+000                  4.5385601980343565E-001                  3.9187882969354777E+000                 -6.6723684838371904E+000                  5.0545284301561120E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  3.1206473515428875E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569708399E+000 
                                      48                  1.3999999953821012E+000                  4.5384688757993252E-001                  3.9240468637164909E+000                 -6.6662355709906267E+000                  5.0664288304470784E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  3.1650482080205163E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569718160E+000 
                                      49                  1.3999999952727262E+000                  4.5384238528360721E-001                  3.9273786024946880E+000                 -6.6621597512690087E+000                  5.0741853638665910E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  3.1949051462961056E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569722916E+000 
                                      50                  1.3999999951633515E+000                  4.5383792490525288E-001                  3.9321358263332393E+000                 -6.6560717400383345E+000                  5.0855669050793590E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  3.2400276340507863E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569727597E+000 
                                      51                  1.3999999949446011E+000                  4.5382912792595348E-001                  3.9379401189548555E+000                 -6.6478654215420319E+000                  5.1002938404800942E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  3.3018607109183423E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569736723E+000 
                                      52                  1.3999999947258512E+000                  4.5382049509183087E-001                  3.9432709943539264E+000                 -6.6396735003486018E+000                  5.1145388350383261E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  3.3647624908669216E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569745543E+000 
                                      53                  1.3999999945071011E+000                  4.5381202306870977E-001                  3.9481913004935754E+000                 -6.6315245060548698E+000                  5.1283324495725937E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  3.4285237946084771E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569754065E+000 
                                      54                  1.3999999942883512E+000                  4.5380370804831899E-001                  3.9527531710211714E+000                 -6.6234399165099864E+000                  5.1417024263748425E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  3.4929753603941249E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569762271E+000 
                                      55                  1.3999999940696011E+000                  4.5379554591949905E-001                  3.9570001460293858E+000                 -6.6154355741081305E+000                  5.1546740255660515E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  3.5579810139752422E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569770172E+000 
                                      56                  1.3999999938508512E+000                  4.5378753239874908E-001                  3.9609688496949187E+000                 -6.6075230446148217E+000                  5.1672703127163961E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  3.6234302725845363E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569777761E+000 
                                      57                  1.3999999936321010E+000                  4.5377966312486961E-001                  3.9665390329710024E+000                 -6.5959342394780629E+000                  5.1855064311048800E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  3.7214678491312414E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569785044E+000 
                                      58                  1.3999999931946010E+000                  4.5376433776636066E-001                  3.9715017432857973E+000                 -6.5844189740233405E+000                  5.2030099906808758E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  3.8215111652786867E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569798660E+000 
                                      59                  1.3999999929758511E+000                  4.5375687500483114E-001                  3.9754026724774243E+000                 -6.5751107378548541E+000                  5.2170769468122753E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  3.9043428451918268E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569805002E+000 
                                      60                  1.3999999926477262E+000                  4.5374591753667409E-001                  3.9797325659609548E+000                 -6.5641402731795404E+000                  5.2333787010879016E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  4.0042747567397023E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569813937E+000 
                                      61                  1.3999999923196011E+000                  4.5373523259351500E-001                  3.9844203074435307E+000                 -6.5516963959623453E+000                  5.2516566502074644E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  4.1207286871032297E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569822175E+000 
                                      62                  1.3999999918821011E+000                  4.5372138724567779E-001                  3.9893111285456979E+000                 -6.5378582541204473E+000                  5.2716476281269129E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  4.2542131546576588E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569832096E+000 
                                      63                  1.3999999914446011E+000                  4.5370797484201147E-001                  3.9926842383286321E+000                 -6.5277262254336934E+000                  5.2860609868002388E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  4.3546828662378483E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569840809E+000 
                                      64                  1.3999999912258512E+000                  4.5370142283221337E-001                  3.9959159596293183E+000                 -6.5179124727109041E+000                  5.3000121493612431E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  4.4542586937707990E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569844717E+000 
                                      65                  1.3999999907883511E+000                  4.5368861074674544E-001                  3.9999124583827488E+000                 -6.5051348195204133E+000                  5.3179448732462893E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  4.5873289455454762E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569851662E+000 
                                      66                  1.3999999903508511E+000                  4.5367616903731012E-001                  4.0045577599973141E+000                 -6.4897629019777092E+000                  5.3393695441109452E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  4.7526967735948085E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569857466E+000 
                                      67                  1.3999999896946009E+000                  4.5365815358867251E-001                  4.0087716034216525E+000                 -6.4748783761903406E+000                  5.3597901035727347E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  4.9185015817086488E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569864083E+000 
                                      68                  1.3999999892571011E+000                  4.5364654675581678E-001                  4.0127260347308233E+000                 -6.4606187940223725E+000                  5.3792954916394979E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  5.0827689530057758E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569867152E+000 
                                      69                  1.3999999886008510E+000                  4.5362969721415369E-001                  4.0163594000229734E+000                 -6.4467998185702262E+000                  5.3979651988078690E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  5.2471948722429002E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569869785E+000 
                                      70                  1.3999999881633509E+000                  4.5361881494520290E-001                  4.0197961799976358E+000                 -6.4335236894528602E+000                  5.4158670502931185E+000                  6.9999999999977780E-001                  2.8000000000022240E-001                  1.9999999999999796E-002                  5.4101708674802108E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7527980569870292E+000 
